SITIO;PROYECTADO;NOMBRE;NOMBRE ZONA;NOMBRE SALA;Filas Nombre;DISPOSITIVO;Dispositivo ID;IP;Estado;MARCA;MODELO;Clase;Agrupador;Función;Contexto;Parent;Vigencia Baja;Vigencia Fecha Desde Date;Vigencia Fecha Hasta Date;Fecha Foto Date;Assettag;Fecha Carga Date;Fecha Instalación Date;Fecha Ultima Modificación Date;Fecha Descubrimiento Date;Fecha Auditoría Date;CLASIFICACION EDIFICIO;PROVINCIA;REGION;SUB REGION
ANG;ARHHANG;VILLA ANGELA;Sala CX-RECTF-BAT;;;ARHHVIA_SEA0001_REC_REC1_A1;1143800;10.217.15.106;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62b36394d994a980217006;1900-01-02;2022-06-22;2024-07-26;;2022-06-22;EDIFICIO HUB;CHACO;3 LITORAL;31 LITORAL NORTE
API;ARQQAPI;ANELO PQUE INDUSTRIAL;Shelter Objetivo;;;ARQQAPI_SOB0001_REC_1;1034128;10.217.254.44;Operativo;EATON;DV2 A20;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;61927b9129412588625215;2021-11-15;2010-09-01;2024-09-09;;2021-11-15;EDIFICIO HUB;NEUQUEN;4 PBA Y PATAGONIA;45 PATAGONIA
API;ARQQAPI;ANELO PQUE INDUSTRIAL;Shelter Objetivo;;;ARQQAPI_SOB0001_TTA_A_EXE;1414377;10.217.254.45;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-02-23;9999-01-02;2024-11-27;65d89ccb750ec947249664;2024-02-23;2024-01-01;2024-05-13;;1900-01-02;EDIFICIO HUB;NEUQUEN;4 PBA Y PATAGONIA;45 PATAGONIA
ARE;ARBBARE;CARMEN DE ARECO;Sala Energia A - PB;;;ARBBARE_SEA0001_TTA_A_EXE;682338;10.100.177.99;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e15158a;2020-12-21;2020-12-21;2024-03-20;;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
ARE;ARBBARE;CARMEN DE ARECO;Sala Objetivo - PB;;;ARBBARE_SEA0001_UPS_A;1384105;10.100.177.102;Operativo;Emerson;LIEBERT NXA. 30KVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2023-12-06;9999-01-02;2024-11-27;5b48dfa08ac1f;2023-11-30;2013-01-01;2024-06-11;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
ARG;ARXXARG;ARGUELLO;Sala de Fuerza - 00PA;;;ARXXARG_SEA0001_REC_A;1129395;10.217.20.74;Operativo;Emerson;NETSURE 801 AG0;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;627d24a4b2432394415072;2022-05-12;2022-05-12;2024-08-19;;2022-05-12;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;Sala de Fuerza - 00PA;;;ARXXARG_SEA0001_TTA_A1_MTA_1;1379144;10.217.20.73;Operativo;CUMMINS;KTTA 320;GRUPO ELECTROGENO CABINADO;GRUPO ELECTROGENO;ENERGIA;ENTORNO DE RED;0;0;2023-11-21;9999-01-02;2024-11-27;655d02205374b382687417;2023-11-21;2023-11-14;2023-11-21;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;Sala de Fuerza - 00PA;;ARXXARG_UPS1.SF;ARXXARG_SEA0001_UPS_A1;1133589;10.217.20.75;Operativo;EATON;93PR;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6287a09002e0c640531639;2022-05-20;2022-06-21;2023-06-13;;2022-05-27;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;Sala de Grupo Electrógeno - 00PA;;;ARXXARG_SGA0001_GEN_A1;359435;10.217.20.72;Operativo;ONAN;310-DFCC;GRUPO ELECTROGENO CABINADO;GRUPO ELECTROGENO;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5c77f303bccf9;1969-12-31;2019-02-28;2024-09-24;;2021-04-29;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;SOB0001;;POD1;ARXXARG_SOB0001_AIX_X1_AZ04;1179432;10.217.20.68;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d6ac0405bd5209859639;2022-07-19;2022-07-19;2024-02-05;;2023-02-01;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;SOB0001;;POD1;ARXXARG_SOB0001_AIX_X2_AW04;1179433;10.217.20.69;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d6ac42e8a89613735297;2022-07-19;2022-07-19;2024-02-05;;2023-02-01;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;SOB0001;;POD1;ARXXARG_SOB0001_AIX_X3_BA11;1179434;10.217.20.70;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d6ac8420b40231327138;2022-07-19;2022-07-19;2024-02-05;;2023-02-01;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;SOB0001;;POD1;ARXXARG_SOB0001_AIX_X4_AV11;1179435;10.217.20.71;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62d6acc372355061672737;2022-07-19;2022-07-19;2024-02-05;;2023-02-01;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARG;ARXXARG;ARGUELLO;SOB0001;;POD1;ARXXARG_SOB0001_AKC_BB05_18;1403894;10.217.20.66;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-01-17;9999-01-02;2024-11-27;65a7dcb8cd647708213382;2024-01-17;2024-06-28;2024-07-01;;1900-01-02;EDIFICIO HUB;CORDOBA;2 MEDITERRANEA;22 GRAN CORDOBA
ARJ;ARSSARJ;ARIJON;Sala de Fuerza II - 00P;;;ARSSARJ_SEA0001_AKC_1;1118620;10.217.2.180;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;625edc43ec89c512903741;2022-04-19;2022-04-01;2022-06-17;;2022-06-10;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala de Energía A;;UPS1.ARJ1-SE A;ARSSARJ_SEA0001_UPS_A1;1083564;10.217.10.138;Operativo;EATON;93PR;UPS MODULAR CHASIS;UPS;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62012626e8083915327387;2022-02-07;2022-05-20;2023-06-22;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AIX_X1_AE04;1141323;10.217.10.132;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62a730892dcef650086309;2022-06-13;2023-01-04;2024-01-02;;2023-02-13;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AIX_X2_AE09;1141324;10.217.10.133;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62a7319391c63441181709;2022-06-13;2023-01-03;2024-01-02;;2023-02-13;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AIX_X3_AJ08;1141325;10.217.10.134;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62a732417efd3395606001;2022-06-13;2023-01-03;2024-01-02;;2023-02-13;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AIX_X4_AJ05;1141326;10.217.10.135;Operativo;Huawei;NetCol 5000 A-035H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;62a73304adb60711895114;2022-06-13;2023-01-03;2024-01-02;;2023-02-13;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AKC_1_AE03_21;1195468;10.217.10.130;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-09-07;9999-01-02;2024-11-27;6318aabd2c6a9676391205;2022-09-07;2023-01-03;2024-08-05;;2023-02-13;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARJ;ARSSARJ;ARIJON;Sala Objetivo;;POD 1;ARSSARJ_SOB0101_AKC_1_AE03_9;1195473;10.217.10.131;Operativo;Huawei;ECC800;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-09-07;9999-01-02;2024-11-27;6318ac11cf3aa946387217;2022-09-07;2022-09-07;2024-08-05;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;34 GRAN ROSARIO
ARM;ARSSARM;ARMSTRONG;Sala de equipos varios;;;ARSSARM_SEA0001_REC;400731;10.91.138.30;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41c21f80a;1969-12-31;1969-12-31;2024-10-18;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;33 LITORAL SUR
ARR;ARBBARR;ARRECIFES;Sala de Grupo;;;ARBBARR_SEA0001_TTA_A1_EXE_1;682387;192.168.39.198;Operativo;Exemys;SSE232;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5fe0b3e8ea44c;2020-12-21;2020-12-21;2023-11-16;;2022-10-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
ARR;ARBBARR;ARRECIFES;Sala Objetivo - PB;;;ARBBARR_SRG0001_REC_1;1303332;192.168.39.197;Operativo;EATON;APS6-300-500 12 kW - Mod 2000 W;RECTIFICADOR SWITCHING CHASIS;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2023-06-27;9999-01-02;2024-11-27;649b2eb163495252427586;2023-06-27;2020-01-01;2024-08-02;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;42 PBA NORTE
ARU;ARBBARU;LAS ARMAS;Sala de racks;;PCC;ARBBARU_SGR0001_PCC_1;1296191;10.217.2.156;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 500 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2023-05-19;9999-01-02;2024-11-27;6467bca0a7c6a829703310;2023-05-19;2023-01-03;2024-10-30;;1900-01-02;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
ARU;ARBBARU;LAS ARMAS;Sala de racks;;;ARBBARU_SOB0001_AKC_1;1412217;10.217.2.154;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2024-02-14;9999-01-02;2024-11-27;65cce1491d0f5333907303;2024-02-14;2024-02-09;2024-03-06;;2024-03-06;EDIFICIO HUB;BUENOS AIRES;4 PBA Y PATAGONIA;43 PBA COSTA
ARW;ARSSARW;ARROYO CEIBAL;Patio;;;ARSSARW_PEX0001_GEN_X1;364840;10.217.45.210;Operativo;DEUTZ;30 Kva 37;GRUPO ELECTROGENO CABINADO;GRUPO ELECTROGENO;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5cacdbd053833;1996-05-13;1996-05-13;2024-11-05;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
ASV;ARSSASV;AEROPUERTO SAUCE VIEJO;Contiene a los equipo de Cx;;;ASVEREC75058;400855;10.217.45.242;Operativo;ELTEK;CHASIS SISTEMA RECTIFICADOR 200 A;RECTIFICADOR SWITCHING STANDALONE INDOOR;RECTIFICADOR;ENERGIA;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b41c8ce819;1969-12-31;1969-12-31;2024-11-20;;1900-01-02;EDIFICIO HUB;SANTA FE;3 LITORAL;32 LITORAL CENTRO
ATH;ARCCATH;ALVAREZ THOMAS;Azotea;;;ARCCATH_AZO0801_CHI_1;406701;10.217.8.18;Operativo;LIEBERT;Liebert;MAQUINA ENFRIADORA CONDENSADA POR AIRE;MAQUINA ENFRIADORA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b43add6ff9;2013-06-17;2013-06-17;2024-05-27;;2024-05-27;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;Azotea;;;ARCCATH_AZO0801_CHI_2;406690;10.217.8.19;Operativo;LIEBERT;Liebert;MAQUINA ENFRIADORA CONDENSADA POR AIRE;MAQUINA ENFRIADORA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b43ad84840;2013-06-18;2013-06-18;2023-12-05;;2022-07-08;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;Azotea;;;ARCCATH_AZO0801_CHI_3;406698;10.217.8.20;Operativo;LIEBERT;Liebert;MAQUINA ENFRIADORA CONDENSADA POR AIRE;MAQUINA ENFRIADORA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;5d8b43adc065f;2013-06-18;2013-06-18;2024-05-27;;2024-05-27;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_1_RLB_1;1356725;10.217.28.130;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-30;9999-01-02;2024-11-27;65400a58306a1390596594;2023-10-30;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_2_RLB_1;1356745;10.217.28.131;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-30;9999-01-02;2024-11-27;6540135ee3090990734615;2023-10-30;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_3_RLB_1;1356755;10.217.28.132;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-30;9999-01-02;2024-11-27;654017b85547b690926867;2023-10-30;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_4_RLB_1;1356829;10.217.28.133;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-31;9999-01-02;2024-11-27;6540eb7c34ed4752320644;2023-10-31;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_5_RLB_1;1356880;10.217.28.134;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-31;9999-01-02;2024-11-27;654103fc5929e882597238;2023-10-31;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_6_RLB_1;1356945;10.217.28.135;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-31;9999-01-02;2024-11-27;654110c38dc10239791141;2023-10-31;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_7_RLB_1;1356980;10.217.28.136;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-31;9999-01-02;2024-11-27;6541191302bd4396525725;2023-10-31;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de Fuerza;;;ARCCATH_SEA1S01_BAT_8_RLB_1;1357000;10.217.28.137;Operativo;SACRED SUN;SCIFP48100A;BATERIA DE LITIO PARA PLANTA DE CONTINUA MODULO;BANCO DE BATERIAS;ENERGIA;ENTORNO DE RED;0;0;2023-10-31;9999-01-02;2024-11-27;654125b822935012236978;2023-10-31;2023-07-21;2023-11-16;;2023-11-16;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de UPS;;;ARCCATH_SEA1S01_UPS_A1;1432235;10.217.8.11;Operativo;EATON;93E 120 kVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2024-05-06;9999-01-02;2024-11-27;6638f09497d29745536727;2024-05-06;2020-07-15;2024-05-06;;1900-01-02;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de UPS;;;ARCCATH_SEA1S01_UPS_A2;1432237;10.217.8.12;Operativo;EATON;93E 120 kVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2024-05-06;9999-01-02;2024-11-27;6638f1a00d69a397503598;2024-05-06;2020-07-15;2024-05-06;;2024-05-06;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de UPS;;;ARCCATH_SEA1S01_UPS_B1;1432238;10.217.8.13;Operativo;EATON;93E 120 kVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2024-05-06;9999-01-02;2024-11-27;6638f360a3ed0197035240;2024-05-06;2020-07-15;2024-05-06;;2024-05-06;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;01SS - Sala de UPS;;;ARCCATH_SEA1S01_UPS_B2;1432244;10.217.8.14;Operativo;EATON;93E 120 kVA;UPS MONOLITICAS;UPS;ENERGIA;ENTORNO DE RED;0;0;2024-05-06;9999-01-02;2024-11-27;6638f61d8d8aa807989791;2024-05-06;2020-07-15;2024-05-06;;2024-05-06;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD4;ARCCATH_SOB0201_AAI_1_AI14;1026689;10.217.8.3;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f0870acac603769199;2021-10-26;2021-10-26;2024-01-02;;2022-10-20;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD4;ARCCATH_SOB0201_AAI_2_AI10;1026690;10.217.8.4;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f0f5e5ec4741930627;2021-10-26;2022-04-01;2024-01-02;;2022-04-28;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD3;ARCCATH_SOB0201_AAI_3_AI07;1026691;10.217.8.5;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f146e4c16751998066;2021-10-26;2022-04-01;2024-01-02;;2022-06-15;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD4;ARCCATH_SOB0201_AAI_4_AD13;1026692;10.217.8.6;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f3a61dcb0175353818;2021-10-26;2021-10-26;2024-01-02;;2022-10-20;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD4;ARCCATH_SOB0201_AAI_5_AD11;1026693;10.217.8.7;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f3ec60a87896704846;2021-10-26;2022-04-01;2024-01-02;;2022-10-20;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD3;ARCCATH_SOB0201_AAI_6_AD06;1026706;10.217.8.8;Operativo;Huawei;NetCol 5000 A-050H;IN ROW DX;REFRIGERACION EXPANSION DIRECTA;CLIMATIZACION;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;6177f769ce8d7699558216;2021-10-26;2022-04-01;2024-01-02;;2022-06-15;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD3;ARCCATH_SOB0201_AKC_1_AD05_21;883895;10.217.8.10;Operativo;AKCP;SECURITYPROBE 5ES;MODULO DE MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL AMBIENTAL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-08-25;9999-01-02;2024-11-27;60db66a978b58336419809;2021-06-29;2021-06-29;2023-12-14;;2023-12-14;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD3;ARCCATH_SOB0201_AKC_2_AD05_15;1215000;10.217.8.2;Operativo;Huawei;ECC800;MODULO PRINCIPAL DE MONITOREO;CONTROL;MONITOREO Y CONTROL;ENTORNO DE RED;0;0;2022-10-20;9999-01-02;2024-11-27;63519ab0d0f4f952948837;2022-10-20;2022-10-20;2023-05-17;;2022-10-20;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
ATH;ARCCATH;ALVAREZ THOMAS;02PA - Sala Objetivo;;POD3;ARCCATH_SOB0201_STS_AD05_02;1390965;10.217.8.17;Operativo;APC;AP7722 ATS;STS-ATS RACKEABLE;STS;ORGANIZACION Y CONEXIONADO;ENTORNO DE RED;0;0;2023-12-14;9999-01-02;2024-11-27;657ba15e52fab393076780;2023-12-14;2023-12-14;2023-12-14;;2023-12-14;EDIFICIO HUB;CAPITAL FEDERAL;1 AMBA;11 CAPITAL NORTE
